fold_id,candidate,family,train_runs,validation_run,test_run,selected_config_id,selected_q_threshold,selected_hi_value,selected_lo_value,validation_score,validation_return,validation_trades,validation_fill_rate,delay_seconds,max_spread,max_overround,min_depth,max_adverse_slippage,fixed_slippage,fraction
60,size_imbalance_uncertainty,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1",28740396418_attempt1,28847404575_attempt1,d4_sp60_ov30_dep100_adv5_fix25_f100,0.9,0.569711051853094,-0.5711237728456624,0.8537109374999999,0.09602227908754468,20,0.5616438356164384,4,0.06,0.03,100.0,0.005,0.0025,0.01
61,classic_early_drop_down,classic_microstructure,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1",28847404575_attempt1,28923778969_attempt1,d4_sp60_ov30_dep100_adv15_fix25_f100,,,,0.9316406249999999,0.006641618396551863,20,0.525,4,0.06,0.03,100.0,0.015,0.0025,0.01
61,btc2_path_eff,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1",28847404575_attempt1,28923778969_attempt1,d4_sp40_ov30_dep100_adv15_fix25_f200,0.85,0.24416501445733416,-0.2569601722138102,0.7680989583333333,0.0407617579234858,17,0.4032258064516129,4,0.04,0.03,100.0,0.015,0.0025,0.02
61,size_imbalance_uncertainty,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1",28847404575_attempt1,28923778969_attempt1,d4_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.570535893656412,-0.5731837613725932,0.9708984375,0.04415294623322774,18,0.625,4,0.04,0.03,100.0,0.015,0.0025,0.01
62,classic_early_drop_down,classic_microstructure,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1",28923778969_attempt1,29000291038_attempt1,d8_sp40_ov30_dep100_adv15_fix25_f100,,,,0.927734375,0.03721175258524756,20,0.47435897435897434,8,0.04,0.03,100.0,0.015,0.0025,0.01
62,btc2_path_eff,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1",28923778969_attempt1,29000291038_attempt1,d4_sp40_ov30_dep100_adv5_fix25_f200,0.85,0.24365647635901921,-0.2561105061864602,0.7467187499999999,0.04660450616998224,14,0.21052631578947367,4,0.04,0.03,100.0,0.005,0.0025,0.02
62,size_imbalance_uncertainty,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1",28923778969_attempt1,29000291038_attempt1,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6999561032830935,-0.7037973134046167,0.8939453124999999,-0.017529353986959872,6,0.5263157894736842,8,0.04,0.03,100.0,0.005,0.0025,0.01
63,classic_early_drop_down,classic_microstructure,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1",29000291038_attempt1,29075660007_attempt1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,0.901953125,0.011126170207043762,15,0.30158730158730157,8,0.04,0.03,300.0,0.015,0.0025,0.01
63,btc2_path_eff,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1",29000291038_attempt1,29075660007_attempt1,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24365486440793235,-0.25622265072847106,0.8475260416666667,0.016924363438982182,20,0.4492753623188406,8,0.04,0.03,100.0,0.015,0.0025,0.01
63,size_imbalance_uncertainty,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1",29000291038_attempt1,29075660007_attempt1,d8_sp40_ov30_dep300_adv15_fix25_f100,0.95,0.6998242458991148,-0.7036022686104682,0.8439453124999999,0.04550336531930532,12,0.43333333333333335,8,0.04,0.03,300.0,0.015,0.0025,0.01
64,classic_early_drop_down,classic_microstructure,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1",29075660007_attempt1,29144058049_attempt1,d4_sp40_ov30_dep100_adv15_fix25_f100,,,,0.968359375,-0.0047388761863997875,12,0.4523809523809524,4,0.04,0.03,100.0,0.015,0.0025,0.01
