candidate,family,entry_minute,config_id,q_threshold,hi_value,lo_value,signals,eligible_fills,trades,fill_rate_vs_signals,trade_rate_vs_signals,ending_bankroll,total_return,max_drawdown,win_rate,avg_pnl,profit_factor,delay_seconds,max_spread,max_overround,min_depth,max_adverse_slippage,fixed_slippage,fraction,worst_144_return,median_144_return,positive_144_rate,active_144_rate,split,fold_id,run_label
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv15_fix25_f100,,,,78,37,20,0.47435897435897434,0.2564102564102564,103.72117525852477,0.03721175258524756,0.02623831281874671,0.85,0.18605876292623894,2.168420161156196,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.01272118687636592,0.011299104774591395,0.5192307692307693,1.0,validation,62,28923778969_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv15_fix25_f100,,,,63,26,20,0.4126984126984127,0.31746031746031744,98.62234306704426,-0.013776569329557398,0.022942839588740837,0.7,-0.06888284664778836,0.7733357987545603,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.014890640780419573,-0.006448785017983627,0.145985401459854,1.0,test,62,29000291038_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f200,0.85,0.24365647635901921,-0.2561105061864602,4990,1714,1005,0.3434869739478958,0.20140280561122245,94.90421865420643,-0.05095781345793571,0.2854082227796548,0.835820895522388,-0.005070429199794744,0.9857539016771628,4,0.04,0.03,100.0,0.005,0.0025,0.02,-0.07779919507096111,-0.00037812240627033145,0.4973615575908291,1.0,train,62,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f200,0.85,0.24365647635901921,-0.2561105061864602,76,16,14,0.21052631578947367,0.18421052631578946,104.66045061699823,0.04660450616998224,0.0,1.0,0.3328893297855901,,4,0.04,0.03,100.0,0.005,0.0025,0.02,0.015162234812701403,0.02189267875475931,1.0,1.0,validation,62,28923778969_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f200,0.85,0.24365647635901921,-0.2561105061864602,69,26,18,0.37681159420289856,0.2608695652173913,106.04565242585144,0.060456524258514444,0.0,1.0,0.3358695792139684,,4,0.04,0.03,100.0,0.005,0.0025,0.02,0.015363281541032281,0.02637712699035122,1.0,1.0,test,62,29000291038_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6999561032830935,-0.7037973134046167,1662,764,502,0.45968712394705175,0.3020457280385078,112.15407530468185,0.12154075304681844,0.3424371255809104,0.4581673306772908,0.024211305387812364,1.0368462413235175,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.05010691779045062,-0.0035662717398857735,0.4462303633165524,0.98993146115121,train,62,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6999561032830935,-0.7037973134046167,19,10,6,0.5263157894736842,0.3157894736842105,98.24706460130402,-0.017529353986959872,0.030464627998192873,0.3333333333333333,-0.29215589978266043,0.575863146755983,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.030464627998192828,-0.019468232586223766,0.0,1.0,validation,62,28923778969_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6999561032830935,-0.7037973134046167,30,17,13,0.5666666666666667,0.43333333333333335,99.72774458888976,-0.0027225541111023377,0.031005324541999144,0.46153846153846156,-0.020942723931555093,0.9624174617070936,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.0299089600141359,-0.003515608061324449,0.2116788321167883,1.0,test,62,29000291038_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,4164,1112,767,0.2670509125840538,0.18419788664745437,89.88951109869487,-0.10110488901305137,0.17743993879983685,0.6910039113428944,-0.013181862974322224,0.9550968936023685,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.05290121528643066,-0.0007782085956450358,0.4710170909525517,0.9866738376957094,train,63,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1+28923778969_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,63,19,15,0.30158730158730157,0.23809523809523808,101.11261702070438,0.011126170207043762,0.010158102766798356,0.8,0.07417446804695756,1.3635848431716264,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.004279290649843892,0.009951792011661631,0.8029197080291971,1.0,validation,63,29000291038_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,42,13,10,0.30952380952380953,0.23809523809523808,96.14924797240597,-0.03850752027594029,0.042534020219015645,0.5,-0.38507520275940127,0.22888323335095614,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.042534020219015645,-0.015147929641690205,0.17699115044247787,1.0,test,63,29075660007_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24365486440793235,-0.25622265072847106,5064,1990,1055,0.3929699842022117,0.20833333333333334,115.16587824805588,0.15165878248055886,0.11940440434270523,0.8473933649289099,0.014375240045550637,1.0814467570532706,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.04336709640754721,0.0018701263449483196,0.5689016373849648,1.0,train,63,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1+28923778969_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24365486440793235,-0.25622265072847106,69,31,20,0.4492753623188406,0.2898550724637681,101.69243634389822,0.016924363438982182,0.010112044817927232,0.95,0.08462181719491184,2.6425806229246858,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.00044000666881827133,0.006284107909368508,0.9343065693430657,1.0,validation,63,29000291038_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24365486440793235,-0.25622265072847106,60,26,16,0.43333333333333335,0.26666666666666666,100.0081824287868,8.182428786795981e-05,0.011644647038381634,0.8125,0.000511401799174166,1.0026952248631906,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.0066403376072319276,0.0013888386049665247,0.5221238938053098,1.0,test,63,29075660007_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.95,0.6998242458991148,-0.7036022686104682,1686,514,385,0.30486358244365364,0.22835112692763937,115.33773762426881,0.1533773762426882,0.18539144842621366,0.4727272727272727,0.039838279543555344,1.0647118442593437,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.050143443126469456,0.0,0.47729174136488584,0.937432771602725,train,63,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1+28923778969_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.95,0.6998242458991148,-0.7036022686104682,30,13,12,0.43333333333333335,0.4,104.55033653193053,0.04550336531930532,0.021098567186061064,0.6666666666666666,0.3791947109942109,2.0632202821564634,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.009933799492885975,0.016051435748470455,0.9927007299270073,1.0,validation,63,29000291038_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.95,0.6998242458991148,-0.7036022686104682,35,11,7,0.3142857142857143,0.2,97.22997996189909,-0.027700200381009066,0.027700200381009097,0.2857142857142857,-0.3957171483001282,0.45420450932574136,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.02054531629129741,-0.0074859513231952945,0.0,1.0,test,63,29075660007_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix25_f100,,,,4227,1920,1001,0.45422285308729593,0.23681097705228293,132.42500557030093,0.32425005570300924,0.10873232126146493,0.7442557442557443,0.032392612957343844,1.0994454103151508,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.04780665224348957,0.002925468789350516,0.571999529798989,1.0,train,64,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1+28923778969_attempt1+29000291038_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix25_f100,,,,42,19,12,0.4523809523809524,0.2857142857142857,99.52611238136002,-0.0047388761863997875,0.02598429349767578,0.75,-0.03949063488666318,0.8438231740336869,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.011561686723020714,0.00455552407932025,0.5929203539823009,1.0,validation,64,29075660007_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix25_f100,,,,22,11,11,0.5,0.5,100.20960880022035,0.002096088002203622,0.010942452104935272,0.8181818181818182,0.019055345474576598,1.1029209455427378,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.007394432651643079,0.0003447426071347959,0.6206896551724138,1.0,test,64,29144058049_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24180303773162753,-0.2561311343283984,5148,2318,1098,0.45027195027195027,0.21328671328671328,116.15351868765032,0.16153518687650315,0.10054090721267053,0.8542805100182149,0.014711765653597905,1.0903277365887354,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.03654754248343817,0.0017513583066897098,0.565240390266839,1.0,train,64,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1+28923778969_attempt1+29000291038_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24180303773162753,-0.2561311343283984,61,30,20,0.4918032786885246,0.32786885245901637,102.51674557341784,0.025167455734178334,0.010118694362017792,0.9,0.12583727867089303,2.2351157386819893,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.0010809360330652495,0.010785972469298466,0.9380530973451328,1.0,validation,64,29075660007_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24180303773162753,-0.2561311343283984,69,24,17,0.34782608695652173,0.2463768115942029,99.12944189071716,-0.008705581092828374,0.020175932244258208,0.8235294117647058,-0.05120930054604919,0.7145740756699676,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.01255385080515714,-0.011244888463669556,0.3103448275862069,1.0,test,64,29144058049_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.5703887501357368,-0.572958272079611,3428,1024,686,0.29871645274212366,0.2001166861143524,61.79407351918477,-0.38205926480815233,0.49783207058978135,0.4271137026239067,-0.055693770380197384,0.8888921050570435,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.0727082693284824,-0.00791857750929037,0.3810391442341601,0.9982955213353709,train,64,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1+28923778969_attempt1+29000291038_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.5703887501357368,-0.572958272079611,67,19,16,0.2835820895522388,0.23880597014925373,99.99742101558628,-2.5789844137147355e-05,0.030478817762552502,0.4375,-0.00016118652585769833,0.9997201108163591,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.026216357847169136,0.025431877031172556,0.672566371681416,1.0,validation,64,29075660007_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.5703887501357368,-0.572958272079611,67,18,15,0.26865671641791045,0.22388059701492538,98.28580596453092,-0.017141940354690743,0.03676640157348061,0.4,-0.11427960236460774,0.8130355356950894,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.0268195293597544,-0.010940918274470302,0.41379310344827586,1.0,test,64,29144058049_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv15_fix25_f100,,,,4269,1727,970,0.4045443897868353,0.22721948934176622,75.20584078260151,-0.24794159217398493,0.293703288996148,0.6876288659793814,-0.025560988883916214,0.9125892195656882,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.06820490283931024,-0.0025540222061813944,0.43312101910828027,1.0,train,65,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1+28923778969_attempt1+29000291038_attempt1+29075660007_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv15_fix25_f100,,,,22,9,9,0.4090909090909091,0.4090909090909091,101.5372581362403,0.015372581362403048,0.010187793427230031,0.8888888888888888,0.17080645958225218,2.501020719024332,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.004977759173141472,0.010453650563895245,0.9224137931034483,1.0,validation,65,29144058049_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv15_fix25_f100,,,,39,14,14,0.358974358974359,0.358974358974359,99.65236350271155,-0.0034763649728845047,0.026381733272379207,0.7142857142857143,-0.02483117837774482,0.914717331566905,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.017754810951107425,-0.004332167414983545,0.14516129032258066,1.0,test,65,29183942155_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24163652783540482,-0.2542091027451229,5224,2058,1090,0.3939509954058193,0.20865237366003062,112.64096086829021,0.12640960868290207,0.11378817536719531,0.846788990825688,0.011597211805770967,1.0664261739482461,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.04336709640754721,0.0016189647993949396,0.5555877243775333,1.0,train,65,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1+28659365605_attempt1+28705739897_attempt1+28740396418_attempt1+28847404575_attempt1+28923778969_attempt1+29000291038_attempt1+29075660007_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24163652783540482,-0.2542091027451229,71,25,17,0.352112676056338,0.23943661971830985,101.04604714679873,0.010460471467987231,0.01014440433212993,0.8823529411764706,0.06153218510580743,1.508070219632327,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.0011451846144583389,0.0026555285850593524,0.9310344827586207,1.0,validation,65,29144058049_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24163652783540482,-0.2542091027451229,72,30,19,0.4166666666666667,0.2638888888888889,95.29612507589286,-0.04703874924107143,0.05417371017052047,0.6842105263157895,-0.24757236442669295,0.214066792959213,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.036598058843145376,-0.024838310487824145,0.0,1.0,test,65,29183942155_attempt1
