strategy,entry_name,family,exit_policy,first_quote_ts,first_quote_cst,run_name,slug,market_id,session_et,component,side,entry_minute,entry_ts,exit_ts,exit_reason,fraction,target_cost,entry_price,exit_price,pnl_usd,event_ret,bankroll_after,skipped_exit_liquidity_quotes
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-19T18:20:00+00:00,2026-05-20T02:20:00+08:00,26029755017_attempt1,btc-updown-5m-1779214800,26029755017_attempt1::btc-updown-5m-1779214800,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-19T18:21:58+00:00,2026-05-19T18:22:03+00:00,take_profit,0.1,7.04211738395805,0.61,0.7,0.9235563782240064,0.013114754098360652,71.34473021780451,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-20T11:30:02+00:00,2026-05-20T19:30:02+08:00,26091905404_attempt1,btc-updown-5m-1779276600,26091905404_attempt1::btc-updown-5m-1779276600,london,london_milddrop,buy_down,2,2026-05-20T11:32:01+00:00,2026-05-20T11:32:07+00:00,stop,0.08,5.707578417424361,0.67,0.62,-0.5111264254409879,-0.007164179104477616,70.83360379236352,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-20T12:50:01+00:00,2026-05-20T20:50:01+08:00,26091905404_attempt1,btc-updown-5m-1779281400,26091905404_attempt1::btc-updown-5m-1779281400,london,london_milddrop,buy_down,2,2026-05-20T12:52:00+00:00,2026-05-20T12:52:06+00:00,take_profit,0.08,5.666688303389082,0.71,0.81,0.7183126018380533,0.010140845070422545,71.55191639420157,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-20T18:40:00+00:00,2026-05-21T02:40:00+08:00,26091905404_attempt1,btc-updown-5m-1779302400,26091905404_attempt1::btc-updown-5m-1779302400,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-20T18:41:59+00:00,2026-05-20T18:42:35+00:00,take_profit,0.1,7.155191639420157,0.69,0.74,0.41479371822725597,0.005797101449275369,71.96671011242883,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-21T02:35:01+00:00,2026-05-21T10:35:01+08:00,26156603287_attempt1,btc-updown-5m-1779330900,26156603287_attempt1::btc-updown-5m-1779330900,asia,asia_breakout,buy_up,4,2026-05-21T02:39:01+00:00,2026-05-21T02:39:06+00:00,take_profit,0.1,7.196671011242883,0.65,0.75,0.9964621400182451,0.013846153846153843,72.96317225244707,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-21T15:15:00+00:00,2026-05-21T23:15:00+08:00,26156603287_attempt1,btc-updown-5m-1779376500,26156603287_attempt1::btc-updown-5m-1779376500,us_open,breakout_filler,buy_up,4,2026-05-21T15:18:59+00:00,2026-05-21T15:19:08+00:00,take_profit,0.06,4.377790335146824,0.84,0.9,0.2605827580444541,0.0035714285714285752,73.22375501049152,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-21T16:15:01+00:00,2026-05-22T00:15:01+08:00,26156603287_attempt1,btc-updown-5m-1779380100,26156603287_attempt1::btc-updown-5m-1779380100,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-21T16:17:00+00:00,2026-05-21T16:17:09+00:00,stop,0.1,7.322375501049152,0.72,0.68,-0.5084982986839681,-0.0069444444444444345,72.71525671180754,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-22T06:15:00+00:00,2026-05-22T14:15:00+08:00,26221008452_attempt1,btc-updown-5m-1779430500,26221008452_attempt1::btc-updown-5m-1779430500,london,london_milddrop,buy_down,2,2026-05-22T06:17:00+00:00,2026-05-22T06:17:12+00:00,take_profit,0.08,5.817220536944603,0.61,0.71,0.8582784398770724,0.011803278688524587,73.57353515168461,1
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-22T06:35:01+00:00,2026-05-22T14:35:01+08:00,26221008452_attempt1,btc-updown-5m-1779431700,26221008452_attempt1::btc-updown-5m-1779431700,london,london_milddrop,buy_down,2,2026-05-22T06:37:00+00:00,2026-05-22T06:37:06+00:00,stop,0.08,5.885882812134769,0.66,0.62,-0.4459002130405131,-0.006060606060606065,73.12763493864409,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-22T08:35:00+00:00,2026-05-22T16:35:00+08:00,26221008452_attempt1,btc-updown-5m-1779438900,26221008452_attempt1::btc-updown-5m-1779438900,london,london_milddrop,buy_down,2,2026-05-22T08:37:00+00:00,2026-05-22T08:37:21+00:00,stop,0.08,5.850210795091527,0.65,0.59,-0.6300227010098572,-0.008615384615384622,72.49761223763423,2
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-22T16:15:01+00:00,2026-05-23T00:15:01+08:00,26221008452_attempt1,btc-updown-5m-1779466500,26221008452_attempt1::btc-updown-5m-1779466500,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-22T16:17:01+00:00,2026-05-22T16:17:13+00:00,take_profit,0.1,7.249761223763423,0.68,0.74,0.5330706782178981,0.0073529411764705795,73.03068291585213,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-22T16:35:01+00:00,2026-05-23T00:35:01+08:00,26221008452_attempt1,btc-updown-5m-1779467700,26221008452_attempt1::btc-updown-5m-1779467700,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-22T16:37:00+00:00,2026-05-22T16:37:06+00:00,stop,0.1,7.3030682915852125,0.64,0.49,-1.8257670728963036,-0.025000000000000005,71.20491584295583,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-22T18:30:01+00:00,2026-05-23T02:30:01+08:00,26221008452_attempt1,btc-updown-5m-1779474600,26221008452_attempt1::btc-updown-5m-1779474600,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-22T18:32:00+00:00,2026-05-22T18:32:08+00:00,stop,0.1,7.120491584295583,0.75,0.55,-1.9937376436027627,-0.027999999999999994,69.21117819935307,1
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-22T23:30:01+00:00,2026-05-23T07:30:01+08:00,26282408844_attempt1,btc-updown-5m-1779492600,26282408844_attempt1::btc-updown-5m-1779492600,asia,asia_breakout,buy_up,4,2026-05-22T23:34:01+00:00,2026-05-22T23:34:21+00:00,take_profit,0.1,6.921117819935308,0.9,0.96,0.38450654555196107,0.005555555555555549,69.59568474490503,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-23T10:40:02+00:00,2026-05-23T18:40:02+08:00,26328797356_attempt1,btc-updown-5m-1779532800,26328797356_attempt1::btc-updown-5m-1779532800,london,london_milddrop,buy_down,2,2026-05-23T10:42:01+00:00,2026-05-23T10:42:37+00:00,take_profit,0.08,5.567654779592402,0.81,0.91,0.6186283088436001,0.008888888888888887,70.21431305374863,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-23T10:45:01+00:00,2026-05-23T18:45:01+08:00,26328797356_attempt1,btc-updown-5m-1779533100,26328797356_attempt1::btc-updown-5m-1779533100,london,london_milddrop,buy_down,2,2026-05-23T10:47:00+00:00,2026-05-23T10:47:08+00:00,take_profit,0.08,5.61714504429989,0.66,0.72,0.4255412912348396,0.006060606060606053,70.63985434498346,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-23T11:35:02+00:00,2026-05-23T19:35:02+08:00,26328797356_attempt1,btc-updown-5m-1779536100,26328797356_attempt1::btc-updown-5m-1779536100,london,london_milddrop,buy_down,2,2026-05-23T11:37:01+00:00,2026-05-23T11:37:17+00:00,take_profit,0.08,5.651188347598677,0.79,0.85,0.3576701485821943,0.0050632911392405,70.99752449356566,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-23T12:20:01+00:00,2026-05-23T20:20:01+08:00,26328797356_attempt1,btc-updown-5m-1779538800,26328797356_attempt1::btc-updown-5m-1779538800,london,london_milddrop,buy_down,2,2026-05-23T12:22:01+00:00,2026-05-23T12:22:16+00:00,take_profit,0.08,5.679801959485253,0.7,0.76,0.40570013996323284,0.005714285714285721,71.4032246335289,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-24T11:35:01+00:00,2026-05-24T19:35:01+08:00,26357456273_attempt1,btc-updown-5m-1779622500,26357456273_attempt1::btc-updown-5m-1779622500,london,london_milddrop,buy_down,2,2026-05-24T11:37:01+00:00,2026-05-24T11:37:19+00:00,take_profit,0.08,5.712257970682312,0.65,0.75,0.7909280267098584,0.011076923076923076,72.19415266023876,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-25T00:05:00+00:00,2026-05-25T08:05:00+08:00,26357456273_attempt1,btc-updown-5m-1779667500,26357456273_attempt1::btc-updown-5m-1779667500,asia,asia_breakout,buy_up,4,2026-05-25T00:09:00+00:00,2026-05-25T00:09:14+00:00,take_profit,0.1,7.219415266023876,0.9,0.97,0.481294351068258,0.006666666666666662,72.67544701130701,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-25T06:50:01+00:00,2026-05-25T14:50:01+08:00,26357456273_attempt1,btc-updown-5m-1779691800,26357456273_attempt1::btc-updown-5m-1779691800,london,london_milddrop,buy_down,2,2026-05-25T06:51:59+00:00,2026-05-25T06:52:12+00:00,take_profit,0.08,5.814035760904561,0.69,0.76,0.5055683270351797,0.006956521739130442,73.18101533834219,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-31T10:15:01+00:00,2026-05-31T18:15:01+08:00,26709070227_attempt1,btc-updown-5m-1780222500,26709070227_attempt1::btc-updown-5m-1780222500,london,london_milddrop,buy_down,2,2026-05-31T10:17:01+00:00,2026-05-31T10:17:06+00:00,stop,0.08,5.854481227067375,0.61,0.58,-0.38390040833228717,-0.005245901639344266,72.79711493000991,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-05-31T11:40:02+00:00,2026-05-31T19:40:02+08:00,26709070227_attempt1,btc-updown-5m-1780227600,26709070227_attempt1::btc-updown-5m-1780227600,london,london_milddrop,buy_down,2,2026-05-31T11:42:02+00:00,2026-05-31T11:42:25+00:00,take_profit,0.08,5.823769194400793,0.56,0.62,0.5199793923572129,0.007142857142857133,73.31709432236713,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-06-01T10:25:02+00:00,2026-06-01T18:25:02+08:00,26709294970_attempt1,btc-updown-5m-1780309500,26709294970_attempt1::btc-updown-5m-1780309500,london,london_milddrop,buy_down,2,2026-06-01T10:27:02+00:00,2026-06-01T10:27:27+00:00,stop,0.08,5.86536754578937,0.69,0.62,-0.6800426140045642,-0.009275362318840574,72.63705170836256,1
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-06-01T17:15:01+00:00,2026-06-02T01:15:01+08:00,26709294970_attempt1,btc-updown-5m-1780334100,26709294970_attempt1::btc-updown-5m-1780334100,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-06-01T17:17:01+00:00,2026-06-01T17:17:07+00:00,stop,0.1,7.263705170836257,0.7,0.65,-0.6226033003573928,-0.008571428571428563,72.01444840800517,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-06-02T02:50:01+00:00,2026-06-02T10:50:01+08:00,26709294970_attempt1,btc-updown-5m-1780368600,26709294970_attempt1::btc-updown-5m-1780368600,asia,asia_breakout,buy_up,4,2026-06-02T02:54:01+00:00,2026-06-02T02:54:06+00:00,stop,0.1,7.201444840800517,0.87,0.62,-2.1521559294346373,-0.02988505747126437,69.86229247857052,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-06-02T08:10:00+00:00,2026-06-02T16:10:00+08:00,26709294970_attempt1,btc-updown-5m-1780387800,26709294970_attempt1::btc-updown-5m-1780387800,london,london_milddrop,buy_down,2,2026-06-02T08:11:59+00:00,2026-06-02T08:12:08+00:00,stop,0.08,5.588983398285642,0.5,0.45,-0.6706780077942769,-0.009599999999999997,69.19161447077624,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-06-02T09:35:00+00:00,2026-06-02T17:35:00+08:00,26709294970_attempt1,btc-updown-5m-1780392900,26709294970_attempt1::btc-updown-5m-1780392900,london,london_milddrop,buy_down,2,2026-06-02T09:36:57+00:00,2026-06-02T09:37:09+00:00,take_profit,0.08,5.535329157662099,0.51,0.59,0.7597510608555819,0.010980392156862738,69.95136553163182,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-06-02T11:50:01+00:00,2026-06-02T19:50:01+08:00,26755468029_attempt1,btc-updown-5m-1780401000,26755468029_attempt1::btc-updown-5m-1780401000,london,london_milddrop,buy_down,2,2026-06-02T11:52:00+00:00,2026-06-02T11:52:05+00:00,stop,0.08,5.596109242530546,0.62,0.57,-0.5415589589545694,-0.007741935483870975,69.40980657267725,0
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,tp05_sl03_buf5s,2026-06-02T12:45:01+00:00,2026-06-02T20:45:01+08:00,26755468029_attempt1,btc-updown-5m-1780404300,26755468029_attempt1::btc-updown-5m-1780404300,london,london_milddrop,buy_down,2,2026-06-02T12:47:01+00:00,2026-06-02T12:47:06+00:00,stop,0.08,5.552784525814181,0.67,0.62,-0.4972642858938076,-0.007164179104477618,68.91254228678345,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-11T18:25:01+00:00,2026-05-12T02:25:01+08:00,25624592440_attempt1,btc-updown-5m-1778523900,25624592440_attempt1::btc-updown-5m-1778523900,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-11T18:27:00+00:00,2026-05-11T18:27:06+00:00,stop,0.08,7.952254968207365,0.71,0.54,-2.016064639827219,-0.020281690140845066,97.38712246276484,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T00:15:00+00:00,2026-05-12T08:15:00+08:00,25624592440_attempt1,btc-updown-5m-1778544900,25624592440_attempt1::btc-updown-5m-1778544900,asia,asia_breakout,buy_up,4,2026-05-12T00:19:00+00:00,2026-05-12T00:19:05+00:00,stop,0.08,7.790969797021187,0.66,0.15,-6.1383398400772995,-0.06303030303030303,91.24878262268754,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T02:40:01+00:00,2026-05-12T10:40:01+08:00,25624592440_attempt1,btc-updown-5m-1778553600,25624592440_attempt1::btc-updown-5m-1778553600,asia,asia_breakout,buy_up,4,2026-05-12T02:44:00+00:00,2026-05-12T02:44:05+00:00,stop,0.05,4.5624391311343775,0.51,0.43,-0.8051363172590079,-0.008823529411764707,90.44364630542853,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T05:15:02+00:00,2026-05-12T13:15:02+08:00,25624592440_attempt1,btc-updown-5m-1778562900,25624592440_attempt1::btc-updown-5m-1778562900,asia,asia_breakout,buy_up,4,2026-05-12T05:19:01+00:00,2026-05-12T05:19:20+00:00,take_profit,0.05,4.522182315271427,0.55,0.67,0.9044364630542853,0.01,91.34808276848281,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T07:00:08+00:00,2026-05-12T15:00:08+08:00,25665168591_attempt1,btc-updown-5m-1778569200,25665168591_attempt1::btc-updown-5m-1778569200,london,london_milddrop,buy_down,2,2026-05-12T07:02:08+00:00,2026-05-12T07:02:22+00:00,stop,0.04,3.6539233107393123,0.64,0.6,-0.285462758651509,-0.0031250000000000023,91.0626200098313,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T08:10:00+00:00,2026-05-12T16:10:00+08:00,25665168591_attempt1,btc-updown-5m-1778573400,25665168591_attempt1::btc-updown-5m-1778573400,london,london_milddrop,buy_down,2,2026-05-12T08:12:00+00:00,2026-05-12T08:12:10+00:00,take_profit,0.06,5.463757200589878,0.76,0.88,0.7908069632432718,0.008684210526315789,91.85342697307458,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T08:55:02+00:00,2026-05-12T16:55:02+08:00,25665168591_attempt1,btc-updown-5m-1778576100,25665168591_attempt1::btc-updown-5m-1778576100,london,london_milddrop,buy_down,2,2026-05-12T08:57:02+00:00,2026-05-12T08:57:22+00:00,stop,0.06,5.511205618384475,0.72,0.58,-1.1481678371634323,-0.0125,90.70525913591115,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T09:00:01+00:00,2026-05-12T17:00:01+08:00,25665168591_attempt1,btc-updown-5m-1778576400,25665168591_attempt1::btc-updown-5m-1778576400,london,london_milddrop,buy_down,2,2026-05-12T09:02:00+00:00,2026-05-12T09:02:05+00:00,stop,0.06,5.442315548154669,0.66,0.62,-0.4122966324359601,-0.004545454545454549,90.2929625034752,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T09:40:00+00:00,2026-05-12T17:40:00+08:00,25665168591_attempt1,btc-updown-5m-1778578800,25665168591_attempt1::btc-updown-5m-1778578800,london,london_milddrop,buy_down,2,2026-05-12T09:41:59+00:00,2026-05-12T09:42:04+00:00,stop,0.06,5.417577750208512,0.64,0.59,-0.5078979140820484,-0.005625000000000005,89.78506458939314,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T10:00:01+00:00,2026-05-12T18:00:01+08:00,25665168591_attempt1,btc-updown-5m-1778580000,25665168591_attempt1::btc-updown-5m-1778580000,london,london_milddrop,buy_down,2,2026-05-12T10:02:01+00:00,2026-05-12T10:02:07+00:00,stop,0.06,5.3871038753635885,0.66,0.43,-1.9589468637685776,-0.021818181818181816,87.82611772562457,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T17:35:01+00:00,2026-05-13T01:35:01+08:00,25665168591_attempt1,btc-updown-5m-1778607300,25665168591_attempt1::btc-updown-5m-1778607300,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-12T17:37:01+00:00,2026-05-12T17:37:06+00:00,stop,0.08,7.026089418049966,0.7,0.64,-0.7026089418049961,-0.007999999999999995,87.12350878381957,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T17:45:01+00:00,2026-05-13T01:45:01+08:00,25665168591_attempt1,btc-updown-5m-1778607900,25665168591_attempt1::btc-updown-5m-1778607900,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-12T17:47:00+00:00,2026-05-12T17:47:06+00:00,stop,0.08,6.9698807027055665,0.66,0.62,-0.5280212653564827,-0.006060606060606066,86.59548751846309,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-12T18:45:00+00:00,2026-05-13T02:45:00+08:00,25665168591_attempt1,btc-updown-5m-1778611500,25665168591_attempt1::btc-updown-5m-1778611500,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-12T18:46:59+00:00,2026-05-12T18:47:08+00:00,take_profit,0.08,6.927639001477047,0.7,0.81,0.989662714496722,0.01142857142857144,87.5851502329598,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-13T01:05:01+00:00,2026-05-13T09:05:01+08:00,25665168591_attempt1,btc-updown-5m-1778634300,25665168591_attempt1::btc-updown-5m-1778634300,asia,asia_breakout,buy_up,4,2026-05-13T01:09:01+00:00,2026-05-13T01:09:23+00:00,take_profit,0.08,7.006812018636785,0.9,0.99,0.6228277349899363,0.00711111111111111,88.20797796794974,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-13T04:30:00+00:00,2026-05-13T12:30:00+08:00,25665168591_attempt1,btc-updown-5m-1778646600,25665168591_attempt1::btc-updown-5m-1778646600,asia,asia_breakout,buy_up,4,2026-05-13T04:33:59+00:00,2026-05-13T04:34:05+00:00,stop,0.08,7.05663823743598,0.67,0.58,-1.0532295876770128,-0.011940298507462697,87.15474838027274,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-13T06:15:01+00:00,2026-05-13T14:15:01+08:00,25665168591_attempt1,btc-updown-5m-1778652900,25665168591_attempt1::btc-updown-5m-1778652900,london,london_milddrop,buy_down,2,2026-05-13T06:17:00+00:00,2026-05-13T06:17:08+00:00,stop,0.06,5.229284902816364,0.69,0.54,-1.21258780355162,-0.013913043478260861,85.94216057672112,1
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-13T06:55:01+00:00,2026-05-13T14:55:01+08:00,25726497649_attempt1,btc-updown-5m-1778655300,25726497649_attempt1::btc-updown-5m-1778655300,london,london_milddrop,buy_down,2,2026-05-13T06:56:59+00:00,2026-05-13T06:57:59+00:00,take_profit,0.06,5.156529634603267,0.64,0.73,0.6445662043254081,0.007499999999999996,86.58672678104654,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-13T11:40:01+00:00,2026-05-13T19:40:01+08:00,25726497649_attempt1,btc-updown-5m-1778672400,25726497649_attempt1::btc-updown-5m-1778672400,london,london_milddrop,buy_down,2,2026-05-13T11:42:01+00:00,2026-05-13T11:42:14+00:00,stop,0.06,5.195203606862792,0.57,0.52,-0.546863537564504,-0.006315789473684205,86.03986324348203,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-13T12:35:01+00:00,2026-05-13T20:35:01+08:00,25726497649_attempt1,btc-updown-5m-1778675700,25726497649_attempt1::btc-updown-5m-1778675700,london,london_milddrop,buy_down,2,2026-05-13T12:37:00+00:00,2026-05-13T12:37:05+00:00,take_profit,0.04,3.441594529739281,0.57,0.66,0.4830308111914786,0.005614035087719305,86.52289405467351,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-13T16:15:01+00:00,2026-05-14T00:15:01+08:00,25726497649_attempt1,btc-updown-5m-1778688900,25726497649_attempt1::btc-updown-5m-1778688900,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-13T16:17:00+00:00,2026-05-13T16:17:08+00:00,stop,0.08,6.921831524373881,0.71,0.65,-0.6824340939523539,-0.007887323943661964,85.84045996072116,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-14T06:25:01+00:00,2026-05-14T14:25:01+08:00,25791429807_attempt1,btc-updown-5m-1778739900,25791429807_attempt1::btc-updown-5m-1778739900,london,london_milddrop,buy_down,2,2026-05-14T06:27:00+00:00,2026-05-14T06:27:07+00:00,stop,0.04,3.4336183984288464,0.81,0.68,-0.5934649083704179,-0.00691358024691358,85.24699505235074,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-14T07:10:02+00:00,2026-05-14T15:10:02+08:00,25791429807_attempt1,btc-updown-5m-1778742600,25791429807_attempt1::btc-updown-5m-1778742600,london,london_milddrop,buy_down,2,2026-05-14T07:12:02+00:00,2026-05-14T07:12:13+00:00,take_profit,0.06,5.114819703141044,0.67,0.76,0.6107247406735572,0.007164179104477608,85.8577197930243,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-14T10:20:01+00:00,2026-05-14T18:20:01+08:00,25791429807_attempt1,btc-updown-5m-1778754000,25791429807_attempt1::btc-updown-5m-1778754000,london,london_milddrop,buy_down,2,2026-05-14T10:22:00+00:00,2026-05-14T10:22:14+00:00,take_profit,0.04,3.434308791720972,0.72,0.8,0.3338911325284282,0.0038888888888888935,86.19161092555272,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-14T15:10:02+00:00,2026-05-14T23:10:02+08:00,25791429807_attempt1,btc-updown-5m-1778771400,25791429807_attempt1::btc-updown-5m-1778771400,us_open,us_open_breakout,buy_up,4,2026-05-14T15:14:02+00:00,2026-05-14T15:14:14+00:00,take_profit,0.04,3.447664437022109,0.89,0.98,0.309902421305358,0.003595505617977527,86.50151334685808,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-14T15:55:00+00:00,2026-05-14T23:55:00+08:00,25791429807_attempt1,btc-updown-5m-1778774100,25791429807_attempt1::btc-updown-5m-1778774100,us_open,us_open_breakout,buy_up,4,2026-05-14T15:58:59+00:00,2026-05-14T15:59:07+00:00,stop,0.04,3.460060533874323,0.86,0.76,-0.4425658822397389,-0.005116279069767441,86.05894746461834,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-15T01:10:01+00:00,2026-05-15T09:10:01+08:00,25852951350_attempt1,btc-updown-5m-1778807400,25852951350_attempt1::btc-updown-5m-1778807400,asia,asia_breakout,buy_up,4,2026-05-15T01:14:01+00:00,2026-05-15T01:14:07+00:00,stop,0.08,6.884715797169467,0.83,0.59,-2.073709577460683,-0.024096385542168672,83.98523788715767,0
v1_active_fill_mix__tp08_sl04_buf5s,v1_active_fill_mix,previous_v1_mix,tp08_sl04_buf5s,2026-05-15T03:40:00+00:00,2026-05-15T11:40:00+08:00,25852951350_attempt1,btc-updown-5m-1778816400,25852951350_attempt1::btc-updown-5m-1778816400,asia,asia_breakout,buy_up,4,2026-05-15T03:44:00+00:00,2026-05-15T03:44:06+00:00,stop,0.05,4.199261894357884,0.8,0.69,-0.629889284153683,-0.007500000000000006,83.35534860300399,0
