strategy,entry_name,family,prior_label,mode,exit_policy,exit_mode,trades,ending_bankroll,total_return,win_rate,profit_factor,max_drawdown,avg_cost,first_trade_ts,last_trade_ts,take_profit_exits,stop_exits,trail_exits,settle_exits,worst_48_return,median_48_return,positive_48_rate,active_48_rate,num_48_windows,worst_144_return,median_144_return,positive_144_rate,active_144_rate,num_144_windows,worst_864_return,median_864_return,positive_864_rate,active_864_rate,num_864_windows,research_score
session_breakout_london_fixed_8pct__trail08_gap03_buf5s,session_breakout_london_fixed_8pct,session_single,,robust,trail08_gap03_buf5s,intraday,51,123.968793221326,0.2396879322132599,0.49019607843137253,1.5393783748439345,0.08699433819508372,8.468567036842138,2026-05-04T09:25:02+00:00,2026-06-02T08:30:01+00:00,0,24,13,14,-0.06844444444444442,0.0,0.13749579266240322,0.282059912487378,5942,-0.06844444444444442,0.0,0.308587068080739,0.6414642490591858,5846,-0.07011175741438558,0.01633167197815566,0.6753804135778385,1.0,5126,0.8296372245770803
session_breakout_us_afternoon_fixed_8pct__tp08_sl04_buf5s,session_breakout_us_afternoon_fixed_8pct,session_single,,robust,tp08_sl04_buf5s,intraday,34,106.54036931585615,0.06540369315856154,0.7058823529411765,1.4107093440064216,0.07094126774390395,8.49439212620612,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,24,10,0,0,-0.04515257745999324,0.0,0.1011443958263211,0.14321777179400874,5942,-0.04515257745999324,0.0,0.26702018474170375,0.37547040711597673,5846,-0.044783843337590445,0.01127154416374676,0.6172454155286773,1.0,5126,0.8289590254706533
session_breakout_us_open_fixed_4pct__tp08_sl04_buf5s,session_breakout_us_open_fixed_4pct,session_single,,robust,tp08_sl04_buf5s,intraday,21,99.02175841909649,-0.009782415809035161,0.5714285714285714,0.8565607627503464,0.03750108188204266,3.946301793857147,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,12,9,0,0,-0.018823529411764683,0.0,0.05082463816896668,0.10164927633793336,5942,-0.018823529411764683,0.0,0.13376667807047554,0.28395484091686624,5846,-0.03076608656599933,0.0,0.46742099102614126,0.9118220834959032,5126,0.8287390690037041
session_milddrop_us_afternoon_fixed_4pct__tp08_sl04_buf5s,session_milddrop_us_afternoon_fixed_4pct,session_single,,robust,tp08_sl04_buf5s,intraday,38,97.47828992439806,-0.02521710075601946,0.3684210526315789,0.8208595280336931,0.04498033832336416,3.954261635361891,2026-05-04T16:00:00+00:00,2026-06-01T17:15:01+00:00,13,24,0,1,-0.021087999999999996,0.0,0.05738808481992595,0.17250084146751934,5942,-0.021087999999999996,0.0,0.15685939103660623,0.43807731782415327,5846,-0.03036156709513471,-0.009928060187829435,0.2649239172844323,1.0,5126,0.8281185320960782
session_breakout_london_fixed_6pct__tp12_sl06_buf5s,session_breakout_london_fixed_6pct,session_single,,robust,tp12_sl06_buf5s,intraday,52,105.40936160976689,0.05409361609766883,0.5,1.1609379814206584,0.07031775135245057,5.898580331157643,2026-05-04T09:25:02+00:00,2026-06-02T08:30:01+00:00,22,26,0,4,-0.06067688685714279,0.0,0.14776169639851902,0.282059912487378,5942,-0.06067688685714279,0.0,0.34519329456038317,0.6414642490591858,5846,-0.04693959140536719,0.00013365086273919857,0.5146312914553258,1.0,5126,0.8264619849543666
timeseries_momentum_down__trail08_gap03_buf5s,timeseries_momentum_down,time_series,,full_refresh,trail08_gap03_buf5s,intraday,33,96.47385507907063,-0.03526144920929364,0.42424242424242425,0.6686315370724907,0.03526144920929369,3.9263511075259503,2026-05-03T18:20:01+00:00,2026-05-31T15:40:02+00:00,0,19,13,1,-0.014043076923076825,0.0,0.08027600134634803,0.2196230225513295,5942,-0.014043076923076825,0.0,0.19261033185083817,0.4921313718782073,5846,-0.022833197470385813,-0.002650575838651581,0.47054233320327743,1.0,5126,0.8264047046244319
session_breakout_us_afternoon_fixed_8pct__tp05_sl03_buf5s,session_breakout_us_afternoon_fixed_8pct,session_single,,robust,tp05_sl03_buf5s,intraday,34,103.08044664149625,0.030804466414962484,0.7647058823529411,1.2195820214507829,0.07602040432115804,8.318389945747453,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,26,8,0,0,-0.036392509363295855,0.0,0.09895658027600135,0.14321777179400874,5942,-0.036392509363295855,0.0,0.2647964420116319,0.37547040711597673,5846,-0.05000598177948057,0.006913580246913575,0.6199765899336714,1.0,5126,0.82572803299347
session_breakout_us_open_fixed_4pct__tp04_sl02_buf3s,session_breakout_us_open_fixed_4pct,session_single,,robust,tp04_sl02_buf3s,intraday,21,98.82646754836523,-0.011735324516347734,0.6190476190476191,0.789843635686561,0.035436502064199106,3.930842620426495,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,13,8,0,0,-0.019294117647058795,0.0,0.05957590037024571,0.10164927633793336,5942,-0.019294117647058795,0.0,0.15908313376667807,0.28395484091686624,5846,-0.019294117647058795,-0.0020000000000000018,0.32891143191572375,0.9118220834959032,5126,0.8227689311490435
session_breakout_us_open_fixed_4pct__tp06_sl03_buf3s,session_breakout_us_open_fixed_4pct,session_single,,robust,tp06_sl03_buf3s,intraday,21,98.6743290668538,-0.013256709331461947,0.6190476190476191,0.7842503827053149,0.03803414254420906,3.93173871806106,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,13,8,0,0,-0.019294117647058795,0.0,0.052675866711544936,0.10164927633793336,5942,-0.019294117647058795,0.0,0.13564830653438248,0.28395484091686624,5846,-0.021410852576575157,-0.0024334465638881086,0.34880998829496684,0.9118220834959032,5126,0.8205605834956275
session_breakout_us_afternoon_fixed_12pct__trail08_gap03_buf5s,session_breakout_us_afternoon_fixed_12pct,session_single,,robust,trail08_gap03_buf5s,intraday,33,113.4110746787576,0.13411074678757595,0.696969696969697,1.4748733867729542,0.10279261197528547,13.11387837222623,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,0,8,12,13,-0.0482145045965271,0.0,0.08919555705149781,0.14321777179400874,5942,-0.0482145045965271,0.0,0.23845364351693465,0.37547040711597673,5846,-0.06444711724137953,0.004444444444444473,0.5957861880608661,1.0,5126,0.8191503417726351
session_breakout_us_afternoon_fixed_10pct__tp06_sl03_buf3s,session_breakout_us_afternoon_fixed_10pct,session_single,,robust,tp06_sl03_buf3s,intraday,33,104.3134886093666,0.043134886093666,0.7575757575757576,1.2507376652353737,0.09666655064703261,10.427352971429798,2026-05-04T17:10:00+00:00,2026-06-01T16:50:00+00:00,25,8,0,0,-0.03743980738362751,0.0,0.09323460114439583,0.14187142376304274,5942,-0.03743980738362751,0.0,0.24255901471091346,0.37410195005131713,5846,-0.07092098765432109,0.00864197530864197,0.5827155676941085,1.0,5126,0.8183850765647076
session_breakout_london_fixed_8pct__tp08_sl04_buf5s,session_breakout_london_fixed_8pct,session_single,,robust,tp08_sl04_buf5s,intraday,52,105.12441566728876,0.05124415667288762,0.5576923076923077,1.1478601165474043,0.06844444444444438,7.689157600780025,2026-05-04T09:25:02+00:00,2026-06-02T08:30:01+00:00,27,23,0,2,-0.06844444444444442,0.0,0.1590373611578593,0.282059912487378,5942,-0.06844444444444442,0.0,0.3670886075949367,0.6414642490591858,5846,-0.051253375835953574,0.006418469367985402,0.5134607881388997,1.0,5126,0.8129235880398672
session_breakout_us_afternoon_fixed_6pct__tp12_sl06_buf5s,session_breakout_us_afternoon_fixed_6pct,session_single,,robust,tp12_sl06_buf5s,intraday,34,100.97932604317748,0.009793260431774753,0.6470588235294118,1.0534031200942209,0.0725075324625796,6.157469133857364,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,15,12,0,7,-0.04088305220883537,0.0,0.08566139347021205,0.14321777179400874,5942,-0.04088305220883537,0.0,0.21843995894628807,0.37547040711597673,5846,-0.04088305220883537,0.00011895373724191138,0.5591104174795162,1.0,5126,0.8127406728529422
session_milddrop_us_afternoon_fixed_4pct__tp06_sl03_buf3s,session_milddrop_us_afternoon_fixed_4pct,session_single,,robust,tp06_sl03_buf3s,intraday,38,96.1970877824207,-0.03802912217579302,0.34210526315789475,0.7099096893402106,0.0529346221623336,3.9130987400358976,2026-05-04T16:00:00+00:00,2026-06-01T17:15:01+00:00,12,25,0,1,-0.017162989719366473,0.0,0.03635139683608213,0.17250084146751934,5942,-0.017162989719366473,0.0,0.06979131029763941,0.43807731782415327,5846,-0.03340121118395423,-0.007418562704225362,0.1703082325399922,1.0,5126,0.8100290220338336
session_breakout_us_open_fixed_6pct__tp05_sl03_buf5s,session_breakout_us_open_fixed_6pct,session_single,,robust,tp05_sl03_buf5s,intraday,21,98.52723659077016,-0.01472763409229838,0.6190476190476191,0.8340725895410387,0.05137688757127962,5.896707390277761,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,13,8,0,0,-0.028235294117647025,0.0,0.052675866711544936,0.10164927633793336,5942,-0.028235294117647025,0.0,0.13564830653438248,0.28395484091686624,5846,-0.03583863191958514,0.0,0.4500585251658213,0.9118220834959032,5126,0.8100011456065986
session_breakout_us_open_fixed_4pct__tp12_sl06_buf5s,session_breakout_us_open_fixed_4pct,session_single,,robust,tp12_sl06_buf5s,intraday,21,97.718163525399,-0.022818364746009956,0.47619047619047616,0.7249810764442801,0.044426324204856406,3.90731475291207,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,9,11,0,1,-0.018823529411764683,0.0,0.035341635812857625,0.10164927633793336,5942,-0.018823529411764683,0.0,0.08518645227505987,0.28395484091686624,5846,-0.03076608656599933,-0.0006448915599686078,0.2943815840811549,0.9118220834959032,5126,0.8088681406804903
session_breakout_us_open_fixed_6pct__tp08_sl04_buf5s,session_breakout_us_open_fixed_6pct,session_single,,robust,tp08_sl04_buf5s,intraday,21,98.2622385179842,-0.017377614820157983,0.5714285714285714,0.8309050060990015,0.056008843276264875,5.898759613430209,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,12,9,0,0,-0.028235294117647025,0.0,0.05082463816896668,0.10164927633793336,5942,-0.028235294117647025,0.0,0.13376667807047554,0.28395484091686624,5846,-0.045868682393614635,0.0,0.46742099102614126,0.9118220834959032,5126,0.8071084889448963
session_breakout_us_afternoon_fixed_10pct__tp05_sl03_buf5s,session_breakout_us_afternoon_fixed_10pct,session_single,,robust,tp05_sl03_buf5s,intraday,34,103.78917572732279,0.0378917572732278,0.7647058823529411,1.2160987948533144,0.09439952443849474,10.418512463094203,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,26,8,0,0,-0.0453932584269664,0.0,0.09895658027600135,0.14321777179400874,5942,-0.0453932584269664,0.0,0.2647964420116319,0.37547040711597673,5846,-0.06233827160493832,0.00864197530864197,0.6199765899336714,1.0,5126,0.8061194485813571
timeseries_momentum_down__tp08_sl04_buf5s,timeseries_momentum_down,time_series,,full_refresh,tp08_sl04_buf5s,intraday,33,96.20939179151048,-0.03790608208489521,0.3939393939393939,0.6259885076818609,0.0423037785790234,3.8845171522381166,2026-05-03T18:20:01+00:00,2026-05-31T15:40:02+00:00,13,20,0,0,-0.014043076923076825,0.0,0.0848199259508583,0.21911814203971727,5942,-0.014417512437810975,0.0,0.1840574751967157,0.49264454327745466,5846,-0.019607102153000433,-0.0028778296600775466,0.30647678501755754,1.0,5126,0.80557604918471
session_milddrop_us_afternoon_fixed_6pct__tp08_sl04_buf5s,session_milddrop_us_afternoon_fixed_6pct,session_single,,robust,tp08_sl04_buf5s,intraday,38,96.39996736878273,-0.03600032631217276,0.3684210526315789,0.8266488367518402,0.06688581612100687,5.901461869705255,2026-05-04T16:00:00+00:00,2026-06-01T17:15:01+00:00,13,24,0,1,-0.03154800000000002,0.0,0.05738808481992595,0.17250084146751934,5942,-0.03154800000000002,0.0,0.15685939103660623,0.43807731782415327,5846,-0.04535098795221082,-0.013175351284037906,0.2649239172844323,1.0,5126,0.8053954252109825
session_breakout_us_afternoon_fixed_4pct__settle,session_breakout_us_afternoon_fixed_4pct,session_single,,robust,settle,settle,33,104.5968196272284,0.04596819627228399,0.8787878787878788,1.290944859649425,0.11669540065460807,3.8809947885481173,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,0,0,0,33,-0.04055555555555557,0.0,0.11040053853921239,0.1427128912823965,5942,-0.04055555555555557,0.0,0.27642832706123843,0.3749572357167294,5846,-0.09478612901488226,0.01720253468559818,0.6810378462738977,1.0,5126,0.8053935158666514
session_breakout_us_afternoon_fixed_8pct__tp04_sl02_buf3s,session_breakout_us_afternoon_fixed_8pct,session_single,,robust,tp04_sl02_buf3s,intraday,33,97.90210088592481,-0.020978991140751857,0.6363636363636364,0.8520938303645592,0.07865635614778584,8.090592718864661,2026-05-04T17:10:00+00:00,2026-06-01T16:50:00+00:00,21,12,0,0,-0.03000107009095765,0.0,0.08566139347021205,0.14187142376304274,5942,-0.03000107009095765,0.0,0.21843995894628807,0.37410195005131713,5846,-0.056968833035334066,0.0006485481807507743,0.5827155676941085,1.0,5126,0.799508152900294
session_breakout_us_open_fixed_6pct__tp04_sl02_buf3s,session_breakout_us_open_fixed_6pct,session_single,,robust,tp04_sl02_buf3s,intraday,21,97.9759681026944,-0.020240318973056004,0.6190476190476191,0.7592066013111399,0.052950933512725035,5.863825015407958,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,13,8,0,0,-0.028941176470588248,0.0,0.05957590037024571,0.10164927633793336,5942,-0.028941176470588248,0.0,0.15908313376667807,0.28395484091686624,5846,-0.028941176470588248,-0.0030000000000000027,0.32891143191572375,0.9118220834959032,5126,0.7993569328292665
session_breakout_us_afternoon_fixed_12pct__tp06_sl03_buf3s,session_breakout_us_afternoon_fixed_12pct,session_single,,robust,tp06_sl03_buf3s,intraday,33,104.82344673589297,0.04823446735892967,0.7575757575757576,1.2293955354859079,0.11519219322309915,12.572211189907337,2026-05-04T17:10:00+00:00,2026-06-01T16:50:00+00:00,25,8,0,0,-0.04485393258426962,0.0,0.09323460114439583,0.14187142376304274,5942,-0.04485393258426962,0.0,0.24255901471091346,0.37410195005131713,5846,-0.08475762758620697,0.010370370370370363,0.5827155676941085,1.0,5126,0.7991323939359225
session_breakout_us_open_fixed_6pct__tp06_sl03_buf3s,session_breakout_us_open_fixed_6pct,session_single,,robust,tp06_sl03_buf3s,intraday,21,97.74735005820351,-0.022526499417964918,0.6190476190476191,0.7563672857187647,0.056795456621538835,5.86584689518037,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,13,8,0,0,-0.028941176470588248,0.0,0.052675866711544936,0.10164927633793336,5942,-0.028941176470588248,0.0,0.13564830653438248,0.28395484091686624,5846,-0.03199939100607141,-0.003660517376535055,0.34880998829496684,0.9118220834959032,5126,0.7971210906174818
session_breakout_london_fixed_8pct__tp12_sl06_buf5s,session_breakout_london_fixed_8pct,session_single,,robust,tp12_sl06_buf5s,intraday,52,107.01755347718199,0.07017553477181981,0.5,1.1583585113186077,0.08993237334782045,7.798921878749852,2026-05-04T09:25:02+00:00,2026-06-02T08:30:01+00:00,22,26,0,4,-0.0787884373333334,0.0,0.14994951194883877,0.282059912487378,5942,-0.0787884373333334,0.0,0.33544303797468356,0.6414642490591858,5846,-0.064585993492838,0.0015080171701837841,0.5078033554428404,1.0,5126,0.7964073777064956
session_breakout_us_afternoon_fixed_10pct__tp08_sl04_buf5s,session_breakout_us_afternoon_fixed_10pct,session_single,,robust,tp08_sl04_buf5s,intraday,34,104.68539366892828,0.04685393668928284,0.7058823529411765,1.2051083527743207,0.08818258753532655,10.4346106995532,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,24,10,0,0,-0.05624106230847803,0.0,0.09660047122181084,0.14321777179400874,5942,-0.05624106230847803,0.0,0.24598015737256243,0.37547040711597673,5846,-0.05590123456790119,0.014059601487111384,0.6172454155286773,1.0,5126,0.7959689922480621
classic_early_drop_down__trail08_gap03_buf5s,classic_early_drop_down,classic_quant,,full_refresh,trail08_gap03_buf5s,intraday,122,97.07317892029769,-0.02926821079702302,0.4180327868852459,0.9299417840015459,0.14377193245523529,4.039918846337844,2026-05-04T06:05:01+00:00,2026-06-02T11:30:01+00:00,0,70,39,13,-0.03621552931773597,0.0,0.1287445304611242,0.3800067317401548,5942,-0.044542182106868555,0.0,0.25590147109134453,0.7032158741019501,5846,-0.07704069426258087,-0.004955682494186875,0.40694498634412796,1.0,5126,0.7897093977927979
session_breakout_us_open_fixed_8pct__tp05_sl03_buf5s,session_breakout_us_open_fixed_8pct,session_single,,robust,tp05_sl03_buf5s,intraday,21,97.72057133643717,-0.022794286635628214,0.6190476190476191,0.8080555107417053,0.0682545409793485,7.785039981653339,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,13,8,0,0,-0.03764705882352937,0.0,0.052675866711544936,0.10164927633793336,5942,-0.03764705882352937,0.0,0.13564830653438248,0.28395484091686624,5846,-0.04758189531068313,0.0,0.4500585251658213,0.9118220834959032,5126,0.7871909726200023
session_breakout_london_fixed_10pct__tp08_sl04_buf5s,session_breakout_london_fixed_10pct,session_single,,robust,tp08_sl04_buf5s,intraday,52,105.11454932444859,0.05114549324448592,0.5576923076923077,1.116243518832687,0.08555555555555557,9.511664399106598,2026-05-04T09:25:02+00:00,2026-06-02T08:30:01+00:00,27,23,0,2,-0.0855555555555556,0.0,0.1576910131268933,0.282059912487378,5942,-0.0855555555555556,0.0,0.3657201505302771,0.6414642490591858,5846,-0.07442259617186298,0.00900522026075734,0.5078033554428404,1.0,5126,0.7867468591285752
session_breakout_london_fixed_10pct__trail08_gap03_buf5s,session_breakout_london_fixed_10pct,session_single,,robust,trail08_gap03_buf5s,intraday,50,124.83614321531587,0.24836143215315865,0.48,1.42767336082012,0.1298040418340249,10.535396239922175,2026-05-04T09:25:02+00:00,2026-06-02T08:30:01+00:00,0,24,12,14,-0.0855555555555556,0.0,0.13749579266240322,0.28189161898350723,5942,-0.0855555555555556,0.0,0.308587068080739,0.6412931919261033,5846,-0.09839742533215157,0.021734834565677597,0.5879828326180258,1.0,5126,0.7862057509451253
session_milddrop_us_afternoon_fixed_4pct__tp05_sl03_buf5s,session_milddrop_us_afternoon_fixed_4pct,session_single,,robust,tp05_sl03_buf5s,intraday,38,95.14934990534518,-0.04850650094654829,0.34210526315789475,0.6387644287260036,0.05345192306519034,3.9133090575991067,2026-05-04T16:00:00+00:00,2026-06-01T17:15:01+00:00,12,25,0,1,-0.021087999999999996,0.0,0.03197576573544261,0.17250084146751934,5942,-0.021087999999999996,0.0,0.08176530961341089,0.43807731782415327,5846,-0.04019015986874064,-0.009489737715179913,0.19742489270386265,1.0,5126,0.7847951273532668
session_breakout_us_afternoon_fixed_12pct__tp05_sl03_buf5s,session_breakout_us_afternoon_fixed_12pct,session_single,,robust,tp05_sl03_buf5s,intraday,34,104.18813143613367,0.0418813143613368,0.7647058823529411,1.195488324846338,0.1125316338263,12.55905993422225,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,26,8,0,0,-0.05435505617977521,0.0,0.09895658027600135,0.14321777179400874,5942,-0.05435505617977521,0.0,0.2647964420116319,0.37547040711597673,5846,-0.0746023724137932,0.010370370370370363,0.6199765899336714,1.0,5126,0.7833172948409517
session_breakout_us_open_fixed_6pct__tp12_sl06_buf5s,session_breakout_us_open_fixed_6pct,session_single,,robust,tp12_sl06_buf5s,intraday,21,96.32055891944489,-0.036794410805551125,0.47619047619047616,0.7042081046025811,0.06609579726473958,5.810668732038729,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,9,11,0,1,-0.028235294117647025,0.0,0.035341635812857625,0.10164927633793336,5942,-0.028235294117647025,0.0,0.08518645227505987,0.28395484091686624,5846,-0.045868682393614635,-0.0009845832244577135,0.2943815840811549,0.9118220834959032,5126,0.7810803070225684
session_breakout_us_afternoon_fixed_10pct__tp04_sl02_buf3s,session_breakout_us_afternoon_fixed_10pct,session_single,,robust,tp04_sl02_buf3s,intraday,33,97.45258368530037,-0.025474163146996354,0.6363636363636364,0.857111709632777,0.09666655064703254,10.038938287000695,2026-05-04T17:10:00+00:00,2026-06-01T16:50:00+00:00,21,12,0,0,-0.03743980738362751,0.0,0.08566139347021205,0.14187142376304274,5942,-0.03743980738362751,0.0,0.21843995894628807,0.37410195005131713,5846,-0.07092098765432109,0.0026708817204628144,0.5827155676941085,1.0,5126,0.7808599686867529
session_breakout_us_open_fixed_8pct__tp08_sl04_buf5s,session_breakout_us_open_fixed_8pct,session_single,,robust,tp08_sl04_buf5s,intraday,21,97.28503174213557,-0.027149682578644252,0.5714285714285714,0.8023498104029471,0.0743515704019477,7.783553600629133,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,12,9,0,0,-0.03764705882352937,0.0,0.05082463816896668,0.10164927633793336,5942,-0.03764705882352937,0.0,0.13376667807047554,0.28395484091686624,5846,-0.06078654971170827,0.0,0.46742099102614126,0.9118220834959032,5126,0.780617481956696
session_milddrop_us_afternoon_fixed_6pct__tp06_sl03_buf3s,session_milddrop_us_afternoon_fixed_6pct,session_single,,robust,tp06_sl03_buf3s,intraday,38,94.25623403669199,-0.05743765963308012,0.34210526315789475,0.7049922842151823,0.0785757206848786,5.803238553667659,2026-05-04T16:00:00+00:00,2026-06-01T17:15:01+00:00,12,25,0,1,-0.025696471242011576,0.0,0.03635139683608213,0.17250084146751934,5942,-0.025696471242011576,0.0,0.06979131029763941,0.43807731782415327,5846,-0.04979445310379549,-0.011157463169876536,0.1703082325399922,1.0,5126,0.7788169702524154
timeseries_momentum_down__tp05_sl03_buf5s,timeseries_momentum_down,time_series,,full_refresh,tp05_sl03_buf5s,intraday,33,95.82024774018099,-0.04179752259819014,0.3939393939393939,0.5396579042684994,0.0446520722216269,3.887121204407289,2026-05-03T18:20:01+00:00,2026-05-31T15:40:02+00:00,13,20,0,0,-0.014043076923076825,0.0,0.08128576236957254,0.2196230225513295,5942,-0.014043076923076825,0.0,0.20629490249743415,0.4921313718782073,5846,-0.019607102153000433,-0.006038916456475585,0.26941084666406556,1.0,5126,0.7787982586779699
session_breakout_us_afternoon_fixed_8pct__tp12_sl06_buf5s,session_breakout_us_afternoon_fixed_8pct,session_single,,robust,tp12_sl06_buf5s,intraday,34,100.87421722888381,0.008742172288838113,0.6470588235294118,1.0353179468492313,0.0958561952988012,8.186795739484271,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,15,12,0,7,-0.05432846050870144,0.0,0.08566139347021205,0.14321777179400874,5942,-0.05432846050870144,0.0,0.21843995894628807,0.37547040711597673,5846,-0.05432846050870144,1.45755613023546e-06,0.5589153335934451,1.0,5126,0.7782498949860618
session_breakout_us_open_fixed_8pct__tp04_sl02_buf3s,session_breakout_us_open_fixed_8pct,session_single,,robust,tp04_sl02_buf3s,intraday,21,97.23437886032276,-0.027656211396772323,0.6190476190476191,0.7540656181339606,0.06839646736373997,7.730877076040682,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,13,8,0,0,-0.0385882352941177,0.0,0.05957590037024571,0.10164927633793336,5942,-0.0385882352941177,0.0,0.15908313376667807,0.28395484091686624,5846,-0.0385882352941177,-0.0029890025965911837,0.3778774873195474,0.9118220834959032,5126,0.7771485851758506
session_milddrop_us_afternoon_fixed_4pct__tp04_sl02_buf3s,session_milddrop_us_afternoon_fixed_4pct,session_single,,robust,tp04_sl02_buf3s,intraday,38,94.95246125774209,-0.05047538742257918,0.34210526315789475,0.6080751649409356,0.05819274422970041,3.8851254000972872,2026-05-04T16:00:00+00:00,2026-06-01T17:15:01+00:00,12,25,0,1,-0.017162989719366473,0.0,0.027768428138673848,0.17250084146751934,5942,-0.017162989719366473,0.0,0.06106739651043448,0.43807731782415327,5846,-0.03767111196282136,-0.009489737715179913,0.1703082325399922,1.0,5126,0.7749975178523695
session_milddrop_us_afternoon_fixed_8pct__tp08_sl04_buf5s,session_milddrop_us_afternoon_fixed_8pct,session_single,,robust,tp08_sl04_buf5s,intraday,38,95.29832468964746,-0.04701675310352538,0.3684210526315789,0.8283385450653612,0.08840695361201265,7.788434862816457,2026-05-04T16:00:00+00:00,2026-06-01T17:15:01+00:00,13,24,0,1,-0.04195199999999999,0.0,0.05738808481992595,0.17250084146751934,5942,-0.04195199999999999,0.0,0.15685939103660623,0.43807731782415327,5846,-0.05982595106293476,-0.01721228700426991,0.2649239172844323,1.0,5126,0.7741337304769542
session_breakout_us_afternoon_fixed_12pct__tp08_sl04_buf5s,session_breakout_us_afternoon_fixed_12pct,session_single,,robust,tp08_sl04_buf5s,intraday,34,105.47481391945757,0.05474813919457566,0.7058823529411765,1.1957261329328466,0.10522736743803916,12.607135511439955,2026-05-04T17:10:00+00:00,2026-06-01T17:35:01+00:00,24,10,0,0,-0.06725021450459645,0.0,0.09643217771794009,0.14321777179400874,5942,-0.06725021450459645,0.0,0.24580910023948,0.37547040711597673,5846,-0.0669859310344828,0.016689523039202347,0.6172454155286773,1.0,5126,0.7735991140642303
session_breakout_us_open_fixed_8pct__tp06_sl03_buf3s,session_breakout_us_open_fixed_8pct,session_single,,robust,tp06_sl03_buf3s,intraday,21,96.88948683415492,-0.031105131658450746,0.6190476190476191,0.7483321063985554,0.07346359735135312,7.7319806284327575,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,13,8,0,0,-0.03858823529411759,0.0,0.052675866711544936,0.10164927633793336,5942,-0.03858823529411759,0.0,0.13564830653438248,0.28395484091686624,5846,-0.04251044640392421,-0.004894486542984078,0.34880998829496684,0.9118220834959032,5126,0.771546950777103
session_breakout_london_fixed_12pct__trail08_gap03_buf5s,session_breakout_london_fixed_12pct,session_single,,robust,trail08_gap03_buf5s,intraday,50,130.39090199637027,0.3039090199637027,0.48,1.4259905669247324,0.15517459733874905,12.742301466823033,2026-05-04T09:25:02+00:00,2026-06-02T08:30:01+00:00,0,24,11,15,-0.10266666666666668,0.0,0.13749579266240322,0.28189161898350723,5942,-0.10266666666666668,0.0,0.30995552514539854,0.6412931919261033,5846,-0.11725670086324791,0.025235436096272545,0.5833008193523215,1.0,5126,0.7681735212128156
