strategy,sizing,trades,ending_bankroll,total_return,avg_trade_return_on_cost,max_drawdown,source_layer,avg_entry_minute,trades_from_logs,win_rate,loss_rate,profit_factor,median_trade_return_on_cost,p10_trade_return_on_cost,worst_trade_return_on_cost,max_consecutive_losses,downside_deviation,score_end,score_win,score_pf,score_dd,score_streak,score_tail,robustness_score
regime_trend_down,fixed_20pct,25,28.004475700224056,-0.7199552429977594,-0.2088340734481046,0.7858122898005426,extended_classic,,25.0,0.68,0.32,0.25088599927645416,0.12499999999999999,-1.0134823359769285,-1.0169491525423726,3.0,1.0130651406464868,0.17054263565891473,0.5368217054263565,0.10077519379844961,0.25193798449612403,0.45930232558139533,0.8624031007751938,0.3586240310077519
rolling_sharpe_filter_down,fixed_25pct,6,47.526787770903866,-0.5247321222909613,-0.407163380339969,0.5713270122624358,extended_classic,,6.0,0.5,0.5,0.19622919124313734,-0.4851202079272254,-1.0162612374405078,-1.0163934426229508,2.0,1.0149577354451123,0.29069767441860467,0.22674418604651161,0.05426356589147287,0.5193798449612403,0.7441860465116279,0.3856589147286822,0.35387596899224805
regime_trend_down_price,fixed_10pct,8,65.88151006852712,-0.3411848993147288,-0.4839580132609982,0.3753456823132243,extended_classic,,8.0,0.375,0.625,0.21531491977335257,-1.0129892037786774,-1.0146737868586024,-1.0169491525423728,4.0,1.0140660447128138,0.43410852713178294,0.12596899224806202,0.07751937984496124,0.7674418604651163,0.25387596899224807,0.5523255813953488,0.35261627906976745
price_interval_up_45_65,fixed_25pct,3,64.28670056809865,-0.3571329943190134,-0.4701771077283372,0.4437604631696428,extended_classic,,3.0,0.3333333333333333,0.6666666666666666,0.19521222830866083,-1.015625,-1.0174107142857145,-1.017857142857143,2.0,1.0167416839813115,0.42248062015503873,0.07170542635658915,0.046511627906976744,0.6511627906976745,0.7441860465116279,0.23062015503875968,0.35193798449612407
model_value_baseline,fixed_10pct,178,115.31115727641507,0.1531115727641507,0.1963948042228678,0.8472367081698994,bankroll,,178.0,0.3202247191011236,0.6797752808988764,1.0053128296525786,-1.0277777777777777,-1.0909090909090908,-2.0,15.0,1.0673841546365064,0.872093023255814,0.046511627906976744,0.8217054263565892,0.17829457364341086,0.011627906976744186,0.09883720930232558,0.3517441860465116
value_down_margin2,fixed_25pct,35,41.9643997849621,-0.5803560021503791,0.0072609975383147,0.740058088225668,extended_classic,,35.0,0.6571428571428571,0.34285714285714286,0.7352736138101489,0.39436619718309857,-1.0162876784769963,-1.0188679245283019,4.0,1.0153016886415005,0.2558139534883721,0.41472868217054265,0.46511627906976744,0.31007751937984496,0.25387596899224807,0.3643410852713178,0.35087209302325584
classic_trend_down_midrange,fixed_25pct,73,12.001843209950785,-0.8799815679004921,-0.0400452662335356,0.9255517616742532,classic,,73.0,0.6986301369863014,0.3013698630136986,0.7162483796395139,0.2374999999999999,-1.0144513457556936,-1.0188679245283019,4.0,1.014032052647833,0.08139534883720931,0.6531007751937985,0.4186046511627907,0.08914728682170543,0.25387596899224807,0.5968992248062015,0.34215116279069774
value_down_margin2_book,fixed_25pct,10,44.34219310450024,-0.5565780689549976,-0.2280787362007415,0.5861395310246644,extended_classic,,10.0,0.5,0.5,0.4140399188991865,-0.3635531135531136,-1.014743935309973,-1.018867924528302,3.0,1.014714574723419,0.27906976744186046,0.22674418604651161,0.1511627906976744,0.5038759689922481,0.45930232558139533,0.5387596899224806,0.3409883720930233
vol_filter_down_clean,fixed_20pct,19,32.06145869173931,-0.6793854130826069,-0.2571226767527091,0.7424566567482256,extended_classic,,19.0,0.631578947368421,0.3684210526315789,0.24862120841829263,0.06451612903225801,-1.0136986301369861,-1.016949152542373,3.0,1.0130518893688871,0.1937984496124031,0.37790697674418605,0.09689922480620156,0.3062015503875969,0.45930232558139533,0.8352713178294574,0.3376937984496124
regime_trend_down,fixed_25pct,25,18.900732818827706,-0.810992671811723,-0.2088340734481046,0.8649868563751844,extended_classic,,25.0,0.68,0.32,0.23085818323718407,0.125,-1.0134823359769287,-1.0169491525423728,3.0,1.013065140646487,0.10852713178294573,0.5368217054263565,0.08527131782945736,0.15503875968992248,0.45930232558139533,0.8507751937984496,0.3256782945736434
latest_m2_extremeup_fade_down,fixed_25pct,22,107.64481821732797,0.0764481821732794,0.6301655519932744,0.9180637459929728,latest_regime,2.0,22.0,0.18181818181818182,0.8181818181818182,1.0324675866012334,-1.076923076923077,-1.1966666666666665,-1.25,10.0,1.1079666101282677,0.8333333333333334,0.009689922480620155,0.8410852713178295,0.09689922480620156,0.05813953488372093,0.009689922480620155,0.3242248062015504
classic_neutral_value_up,fixed_10pct,22,54.67654715152332,-0.4532345284847667,-0.2117960872483454,0.4532345284847667,classic,,22.0,0.36363636363636365,0.6363636363636364,0.5842363974012887,-1.0188679245283019,-1.0254578754578754,-1.0909090909090908,5.0,1.0263295907215133,0.34108527131782945,0.11046511627906977,0.29069767441860467,0.6434108527131783,0.1686046511627907,0.20348837209302326,0.30571705426356593
vol_filter_down_clean,fixed_25pct,19,23.088746745480396,-0.7691125325451961,-0.2571226767527091,0.82405173650964,extended_classic,,19.0,0.631578947368421,0.3684210526315789,0.2386422663186874,0.064516129032258,-1.0136986301369864,-1.016949152542373,3.0,1.0130518893688871,0.13565891472868216,0.37790697674418605,0.09302325581395349,0.1937984496124031,0.45930232558139533,0.7984496124031008,0.30203488372093024
regime_trend_down_price,fixed_15pct,8,52.53157049402809,-0.4746842950597191,-0.4839580132609982,0.5145096734125923,extended_classic,,8.0,0.375,0.625,0.2079311812435884,-1.0129892037786774,-1.0146737868586024,-1.016949152542373,4.0,1.0140660447128138,0.3178294573643411,0.12596899224806202,0.07364341085271318,0.5813953488372093,0.25387596899224807,0.5523255813953488,0.29718992248062015
model_value_baseline,half_kelly,178,76.56252672033949,-0.234374732796605,0.1963948042228678,0.9227397228488244,bankroll,,178.0,0.3202247191011236,0.6797752808988764,0.9937960464457751,-1.0277777777777777,-1.0909090909090908,-2.0,15.0,1.0673841546365064,0.5426356589147286,0.046511627906976744,0.8178294573643411,0.09302325581395349,0.011627906976744186,0.09883720930232558,0.2844961240310077
model_value_random_forest_edge2pct,fixed_10pct,152,47.21118521137666,-0.5278881478862334,0.0946836390919831,0.8181085141595908,bankroll,,152.0,0.39473684210526316,0.6052631578947368,0.9285249491347969,-1.0163934426229508,-1.0990909090909091,-2.0,8.0,1.071099425474676,0.2868217054263566,0.1434108527131783,0.748062015503876,0.20155038759689922,0.12015503875968993,0.02131782945736434,0.28178294573643414
model_value_logistic_edge2pct,fixed_10pct,129,27.6332275491039,-0.723667724508961,0.0094981356266996,0.8811858596880584,bankroll,,129.0,0.5038759689922481,0.49612403100775193,0.8578139453935023,0.03124999999999993,-1.0420289855072464,-1.25,7.0,1.0398183343758294,0.16666666666666666,0.2693798449612403,0.6356589147286822,0.13565891472868216,0.13953488372093023,0.1821705426356589,0.27228682170542634
model_value_logistic,fixed_10pct,166,30.20344322224759,-0.697965567777524,0.0535697054726605,0.8375133498971459,bankroll,,166.0,0.4879518072289157,0.5120481927710844,0.871070605864221,-1.0119199659429547,-1.0444664031620552,-1.25,9.0,1.0401583349783425,0.18604651162790697,0.18023255813953487,0.6744186046511628,0.18992248062015504,0.09302325581395349,0.1744186046511628,0.2682170542635659
model_value_baseline_edge2pct,fixed_10pct,164,59.698513646172906,-0.403014863538271,0.1714859394141233,0.8777417012134695,bankroll,,164.0,0.2865853658536585,0.7134146341463414,0.9799524370866571,-1.0285714285714287,-1.090909090909091,-2.0,14.0,1.0689393596825278,0.3875968992248062,0.027131782945736434,0.7984496124031008,0.1434108527131783,0.031007751937984496,0.07170542635658915,0.2637596899224806
regime_trend_down_price,fixed_20pct,8,42.68631147877093,-0.5731368852122907,-0.4839580132609982,0.6152219810364311,extended_classic,,8.0,0.375,0.625,0.20651445067584048,-1.0129892037786774,-1.0146737868586024,-1.016949152542373,4.0,1.0140660447128138,0.2596899224806202,0.12596899224806202,0.06976744186046512,0.4573643410852713,0.25387596899224807,0.5523255813953488,0.2628875968992248
model_value_baseline_edge2pct,half_kelly,164,59.92261520058308,-0.4007738479941691,0.1714859394141233,0.9366308644791486,bankroll,,164.0,0.2865853658536585,0.7134146341463414,0.988839408620603,-1.0285714285714285,-1.090909090909091,-2.0,14.0,1.0689393596825278,0.39147286821705424,0.027131782945736434,0.810077519379845,0.08139534883720931,0.031007751937984496,0.07170542635658915,0.25426356589147286
classic_neutral_value_up,fixed_15pct,22,36.40063899973721,-0.6359936100026279,-0.2117960872483454,0.6359936100026279,classic,,22.0,0.36363636363636365,0.6363636363636364,0.5383839423411149,-1.018867924528302,-1.0254578754578754,-1.090909090909091,5.0,1.0263295907215135,0.2248062015503876,0.11046511627906977,0.26744186046511625,0.43023255813953487,0.1686046511627907,0.20348837209302326,0.2409883720930233
model_value_logistic_edge2pct,quarter_kelly,129,27.301264937879303,-0.726987350621207,0.0094981356266996,0.813864313776614,bankroll,,129.0,0.5038759689922481,0.49612403100775193,0.6845398647059031,0.03125000000000001,-1.0420289855072462,-1.2500000000000002,7.0,1.0398183343758294,0.16279069767441862,0.2693798449612403,0.3798449612403101,0.2131782945736434,0.13953488372093023,0.18992248062015504,0.2368217054263566
model_value_logistic_edge2pct,fixed_20pct,129,1.9611276048464843,-0.9803887239515352,0.0094981356266996,0.995615001340218,bankroll,,129.0,0.5038759689922481,0.49612403100775193,0.8584372586888226,0.031249999999999868,-1.0420289855072464,-1.2500000000000002,7.0,1.0398183343758294,0.04263565891472868,0.2693798449612403,0.6395348837209303,0.04263565891472868,0.13953488372093023,0.1821705426356589,0.23585271317829457
model_value_random_forest,fixed_10pct,168,28.2659082845588,-0.7173409171544121,0.063222209016804,0.90282165891539,bankroll,,168.0,0.39880952380952384,0.6011904761904762,0.8756810907171266,-1.0163934426229508,-1.0909090909090908,-2.0,10.0,1.06945623790999,0.1744186046511628,0.16279069767441862,0.6821705426356589,0.10852713178294573,0.05813953488372093,0.09883720930232558,0.23546511627906977
regime_trend_down_price,fixed_25pct,8,33.96234099284962,-0.6603765900715037,-0.4839580132609982,0.7012247665233847,extended_classic,,8.0,0.375,0.625,0.20195267857976112,-1.0129892037786774,-1.0146737868586024,-1.016949152542373,4.0,1.0140660447128138,0.2131782945736434,0.12596899224806202,0.06589147286821706,0.3449612403100775,0.25387596899224807,0.5523255813953488,0.2326550387596899
model_value_random_forest_edge2pct,quarter_kelly,152,30.4001172974887,-0.695998827025113,0.0946836390919831,0.7694812677241526,bankroll,,152.0,0.39473684210526316,0.6052631578947368,0.7447684762560627,-1.016393442622951,-1.0990909090909091,-2.0,8.0,1.071099425474676,0.18992248062015504,0.1434108527131783,0.4844961240310077,0.26356589147286824,0.12015503875968993,0.02131782945736434,0.22693798449612404
model_value_logistic,quarter_kelly,166,28.732163188087817,-0.7126783681191218,0.0535697054726605,0.7968058528344834,bankroll,,166.0,0.4879518072289157,0.5120481927710844,0.6952988646900243,-1.0119199659429545,-1.0444664031620556,-1.2499999999999998,9.0,1.0401583349783425,0.17829457364341086,0.18023255813953487,0.39147286821705424,0.24031007751937986,0.09302325581395349,0.16472868217054262,0.2195736434108527
model_value_random_forest,quarter_kelly,168,29.178622655673536,-0.7082137734432646,0.063222209016804,0.7864310498265772,bankroll,,168.0,0.39880952380952384,0.6011904761904762,0.7365894482903155,-1.0163934426229508,-1.090909090909091,-2.0000000000000004,10.0,1.06945623790999,0.1821705426356589,0.16279069767441862,0.4689922480620155,0.24806201550387597,0.05813953488372093,0.07170542635658915,0.2191860465116279
model_value_baseline,fixed_20pct,178,6.350739088868725,-0.9364926091113128,0.1963948042228678,0.9910695483175236,bankroll,,178.0,0.3202247191011236,0.6797752808988764,0.9717658794035673,-1.0277777777777777,-1.090909090909091,-2.0,15.0,1.0673841546365064,0.06201550387596899,0.046511627906976744,0.7906976744186046,0.046511627906976744,0.011627906976744186,0.07170542635658915,0.19496124031007753
model_value_logistic,fixed_20pct,166,0.853952595430594,-0.991460474045694,0.0535697054726605,0.9962711762302456,bankroll,,166.0,0.4879518072289157,0.5120481927710844,0.789517453839916,-1.0119199659429545,-1.0444664031620554,-1.2499999999999998,9.0,1.0401583349783425,0.03488372093023256,0.18023255813953487,0.5503875968992248,0.03875968992248062,0.09302325581395349,0.17054263565891473,0.1901162790697674
classic_neutral_value_up,fixed_20pct,22,22.762087753407805,-0.772379122465922,-0.2117960872483454,0.772379122465922,classic,,22.0,0.36363636363636365,0.6363636363636364,0.49403327458582447,-1.0188679245283019,-1.0254578754578754,-1.0909090909090908,5.0,1.0263295907215135,0.13178294573643412,0.11046511627906977,0.24031007751937986,0.2596899224806202,0.1686046511627907,0.20348837209302326,0.18750000000000003
model_value_baseline,full_kelly,178,0.0092735662024649,-0.9999072643379754,0.1963948042228678,0.999986618881232,bankroll,,178.0,0.3202247191011236,0.6797752808988764,0.9660159334239522,-1.0277777777777777,-1.0909090909090908,-2.0,15.0,1.0673841546365066,0.023255813953488372,0.046511627906976744,0.7868217054263565,0.023255813953488372,0.011627906976744186,0.09883720930232558,0.18643410852713177
model_value_logistic_edge2pct,half_kelly,129,4.362624211882634,-0.9563737578811736,0.0094981356266996,0.9804820828932728,bankroll,,129.0,0.5038759689922481,0.49612403100775193,0.6692626725865404,0.031250000000000014,-1.0420289855072464,-1.25,7.0,1.0398183343758294,0.05426356589147287,0.2693798449612403,0.3643410852713178,0.05426356589147287,0.13953488372093023,0.1821705426356589,0.18488372093023253
model_value_baseline_edge2pct,fixed_20pct,164,1.503364534362362,-0.9849663546563764,0.1714859394141233,0.9963819786673356,bankroll,,164.0,0.2865853658536585,0.7134146341463414,0.9463684060666747,-1.0285714285714285,-1.090909090909091,-2.0,14.0,1.068939359682528,0.03875968992248062,0.027131782945736434,0.7635658914728682,0.031007751937984496,0.031007751937984496,0.07170542635658915,0.18197674418604654
model_value_baseline_edge2pct,full_kelly,164,0.0043853510646084,-0.999956146489354,0.1714859394141233,0.9999932138398812,bankroll,,164.0,0.2865853658536585,0.7134146341463414,0.9630326266626416,-1.0285714285714287,-1.090909090909091,-2.0,14.0,1.0689393596825283,0.01937984496124031,0.027131782945736434,0.7790697674418605,0.01937984496124031,0.031007751937984496,0.07170542635658915,0.17984496124031013
model_value_random_forest_edge2pct,fixed_20pct,152,0.7153124539113409,-0.9928468754608866,0.0946836390919831,0.9963499492441716,bankroll,,152.0,0.39473684210526316,0.6052631578947368,0.8236687226232408,-1.016393442622951,-1.099090909090909,-2.0,8.0,1.071099425474676,0.031007751937984496,0.1434108527131783,0.5813953488372093,0.03488372093023256,0.12015503875968993,0.029069767441860465,0.1775193798449613
model_value_logistic_edge2pct,full_kelly,90,-0.0107980421384277,-1.0001079804213844,0.0949944525730627,1.0000720983240228,bankroll,,90.0,0.5111111111111111,0.4888888888888889,0.646716776178238,0.0939560439560439,-1.0384615384615383,-1.2500000000000007,7.0,1.034322407411348,0.003875968992248062,0.27906976744186046,0.32558139534883723,0.003875968992248062,0.13953488372093023,0.1937984496124031,0.16259689922480622
model_value_random_forest,fixed_20pct,168,0.1963504652675218,-0.9980364953473247,0.063222209016804,0.9987378606665198,bankroll,,168.0,0.39880952380952384,0.6011904761904762,0.7516035274553243,-1.016393442622951,-1.0909090909090908,-2.0,10.0,1.06945623790999,0.027131782945736434,0.16279069767441862,0.4883720930232558,0.027131782945736434,0.05813953488372093,0.09883720930232558,0.15833333333333333
model_value_logistic,half_kelly,166,4.756521990125979,-0.9524347800987402,0.0535697054726605,0.9768649594299076,bankroll,,166.0,0.4879518072289157,0.5120481927710844,0.6624548296835875,-1.0119199659429545,-1.0444664031620556,-1.2500000000000004,9.0,1.0401583349783425,0.05813953488372093,0.18023255813953487,0.34108527131782945,0.06201550387596899,0.09302325581395349,0.16472868217054262,0.1558139534883721
classic_neutral_value_up,fixed_25pct,22,13.191978831565592,-0.868080211684344,-0.2117960872483455,0.8680802116843441,classic,,22.0,0.36363636363636365,0.6363636363636364,0.44764712204280577,-1.0188679245283019,-1.0254578754578754,-1.0909090909090908,5.0,1.0263295907215133,0.08527131782945736,0.11046511627906977,0.16279069767441862,0.1511627906976744,0.1686046511627907,0.20348837209302326,0.14331395348837211
model_value_logistic,full_kelly,112,-0.0082619395520445,-1.0000826193955203,0.0477555940970864,1.0000654371390532,bankroll,,112.0,0.49107142857142855,0.5089285714285714,0.6135869950623234,-1.0114942528735633,-1.054166666666666,-1.25,9.0,1.03756936865598,0.007751937984496124,0.18992248062015504,0.313953488372093,0.007751937984496124,0.09302325581395349,0.15891472868217055,0.13333333333333333
model_value_random_forest_edge2pct,half_kelly,152,2.4926635091585645,-0.9750733649084145,0.0946836390919831,0.9784267122427076,bankroll,,152.0,0.39473684210526316,0.6052631578947368,0.5869413496902544,-1.0163934426229508,-1.099090909090909,-2.0,8.0,1.071099425474676,0.050387596899224806,0.1434108527131783,0.29457364341085274,0.05813953488372093,0.12015503875968993,0.029069767441860465,0.12771317829457365
model_value_random_forest,half_kelly,168,2.292185286868817,-0.9770781471313118,0.063222209016804,0.9812422485401606,bankroll,,168.0,0.39880952380952384,0.6011904761904762,0.5765033423673606,-1.0163934426229508,-1.090909090909091,-2.0,10.0,1.06945623790999,0.046511627906976744,0.16279069767441862,0.28294573643410853,0.050387596899224806,0.05813953488372093,0.07170542635658915,0.12209302325581396
model_value_random_forest_edge2pct,full_kelly,152,0.0001172882891053,-0.999998827117109,0.0946836390919831,0.9999991080414676,bankroll,,152.0,0.39473684210526316,0.6052631578947368,0.3132701965760388,-1.0163934426229506,-1.0990909090909071,-2.0,8.0,1.071099425474681,0.015503875968992248,0.1434108527131783,0.13565891472868216,0.015503875968992248,0.12015503875968993,0.03488372093023256,0.08275193798449614
model_value_random_forest,full_kelly,168,9.830550990340302e-05,-0.999999016944901,0.063222209016804,0.9999992524024436,bankroll,,168.0,0.39880952380952384,0.6011904761904762,0.3116649456439372,-1.016393442622951,-1.0909090909091228,-2.0,10.0,1.0694562379099963,0.011627906976744186,0.16279069767441862,0.13178294573643412,0.011627906976744186,0.05813953488372093,0.05426356589147287,0.07713178294573644
